Planet: {x: 703.2291046309314, y: 392.06130840454233, z: 814.9882559583394}, Habitable: false, Surface Area: 0
Planet: {x: 505.6398417028489, y: 8.11598564579441, z: 310.05547020678637}, Habitable: false, Surface Area: 0
Planet: {x: 868.6102767476527, y: 67.56433571973596, z: 534.1637468232555}, Habitable: true, Surface Area: 80600849
Planet: {x: 714.5369692002408, y: 959.9391885629716, z: 591.73117027767}, Habitable: true, Surface Area: 12023446
Planet: {x: 549.2934258234718, y: 786.3687481576968, z: 821.1683742288031}, Habitable: true, Surface Area: 98027283
Planet: {x: 765.8479997272609, y: 266.07437045654603, z: 524.9407321410501}, Habitable: true, Surface Area: 14853297
Planet: {x: 700.7928738361267, y: 893.3080752589258, z: 320.8026913506798}, Habitable: false, Surface Area: 0
Planet: {x: 131.3328737032804, y: 264.286653873929, z: 492.2154081116938}, Habitable: true, Surface Area: 51509089
Planet: {x: 400.027543838682, y: 714.2055417163353, z: 378.3275710382212}, Habitable: true, Surface Area: 43368354
Planet: {x: 849.2336780297911, y: 500.1385458177794, z: 825.2981352432384}, Habitable: false, Surface Area: 0
Planet: {x: 33.592421806683426, y: 147.67686575359852, z: 510.4275569261887}, Habitable: true, Surface Area: 89496133
Planet: {x: 595.9474461418949, y: 301.60286345064316, z: 51.14124375204243}, Habitable: true, Surface Area: 84284511
Planet: {x: 131.6092078008322, y: 31.938313857476253, z: 130.51391065067165}, Habitable: false, Surface Area: 0
Planet: {x: 267.4789163703111, y: 263.8847984662613, z: 345.5968348089342}, Habitable: true, Surface Area: 98551722
Planet: {x: 854.1309586310799, y: 282.3366442138635, z: 656.5985954256656}, Habitable: false, Surface Area: 0
Planet: {x: 524.7134312285174, y: 853.924542938685, z: 646.6977564933222}, Habitable: true, Surface Area: 43313098
Planet: {x: 659.8434519435903, y: 893.5970436177245, z: 434.9327252687154}, Habitable: true, Surface Area: 75488382
Planet: {x: 205.4483891469603, y: 940.8057950737851, z: 493.0679474367947}, Habitable: true, Surface Area: 64050698
Planet: {x: 653.5632593171945, y: 69.44562006276556, z: 497.30143406421945}, Habitable: true, Surface Area: 33822082
Planet: {x: 43.49156562676404, y: 185.17225263815584, z: 625.5045553629275}, Habitable: true, Surface Area: 37740102
Planet: {x: 726.5718455511858, y: 353.5246724603174, z: 994.9233672581912}, Habitable: true, Surface Area: 3480276
Planet: {x: 554.9607622458286, y: 652.6952211050012, z: 172.6079011404842}, Habitable: false, Surface Area: 0
Planet: {x: 525.558378186526, y: 800.7696269894511, z: 956.6584520843469}, Habitable: true, Surface Area: 18279645
Planet: {x: 910.2767260982112, y: 559.0034887096647, z: 200.63594973530385}, Habitable: true, Surface Area: 33705519
Planet: {x: 477.025022035108, y: 73.62524014702521, z: 856.7150475406346}, Habitable: false, Surface Area: 0
Planet: {x: 796.3891636629887, y: 717.4765112122277, z: 935.2297276048652}, Habitable: false, Surface Area: 0
Planet: {x: 315.64497341763854, y: 493.507540772286, z: 879.5877470186588}, Habitable: false, Surface Area: 0
Planet: {x: 454.06301209156385, y: 831.1889157510764, z: 311.59829310676423}, Habitable: false, Surface Area: 0
Planet: {x: 332.97280012964546, y: 312.1283325057918, z: 708.8185174784254}, Habitable: false, Surface Area: 0
Planet: {x: 910.8387420660983, y: 726.0577878157144, z: 983.2675062445232}, Habitable: true, Surface Area: 86373851
Planet: {x: 389.58018312173095, y: 70.77213255619897, z: 898.0715965401789}, Habitable: false, Surface Area: 0
Planet: {x: 3.413643379492459, y: 925.3641224362552, z: 281.1436260861899}, Habitable: true, Surface Area: 3354600
Planet: {x: 929.6827627550716, y: 31.248278029928134, z: 605.3582955953833}, Habitable: false, Surface Area: 0
Planet: {x: 813.6475605498046, y: 315.8498478479033, z: 793.5127372390626}, Habitable: false, Surface Area: 0
Planet: {x: 937.4388540110024, y: 313.5479461166877, z: 38.334096984379286}, Habitable: true, Surface Area: 41238767
Planet: {x: 166.20215235160708, y: 266.0877735453089, z: 881.3923072024687}, Habitable: true, Surface Area: 26916922
Planet: {x: 616.701656245542, y: 718.8774826580004, z: 264.2541408100116}, Habitable: true, Surface Area: 90596185
Planet: {x: 498.32783804990567, y: 135.732111273575, z: 753.910852678676}, Habitable: true, Surface Area: 92482527
Planet: {x: 782.2619716584516, y: 603.5478671151806, z: 170.1044409047745}, Habitable: true, Surface Area: 34938361
Planet: {x: 258.0530507943921, y: 304.07240309391835, z: 3.037578949077968}, Habitable: false, Surface Area: 0
Planet: {x: 837.7680908580116, y: 60.86594890522434, z: 586.1304178540183}, Habitable: true, Surface Area: 21977631
Planet: {x: 474.0900824048531, y: 936.2792525442669, z: 21.645495422124572}, Habitable: false, Surface Area: 0
Planet: {x: 826.8383102321554, y: 323.6741567487471, z: 85.44034727816774}, Habitable: false, Surface Area: 0
Planet: {x: 764.1696095026018, y: 450.9278032456403, z: 502.6768671808217}, Habitable: true, Surface Area: 48784543
Planet: {x: 294.30316375933876, y: 365.652850531446, z: 647.5072740852102}, Habitable: false, Surface Area: 0
Planet: {x: 814.5094125948058, y: 152.49535963030291, z: 601.4683760948916}, Habitable: true, Surface Area: 14822982
Planet: {x: 385.4094002541608, y: 316.9033602756768, z: 206.75075398892218}, Habitable: true, Surface Area: 34439528
Planet: {x: 931.2662425225176, y: 645.9046738552985, z: 941.4717826168306}, Habitable: false, Surface Area: 0
Planet: {x: 804.2088154946823, y: 343.76153837660195, z: 965.127871813285}, Habitable: true, Surface Area: 10104182
Planet: {x: 646.547812628778, y: 860.7957851125725, z: 693.6976650306676}, Habitable: false, Surface Area: 0
Planet: {x: 635.5613054728433, y: 277.3975747937918, z: 729.42928925511}, Habitable: true, Surface Area: 13313679
Planet: {x: 713.7137295175535, y: 905.748504562174, z: 186.4573353983683}, Habitable: true, Surface Area: 75573434
Planet: {x: 658.563365581053, y: 115.35900355669249, z: 732.2812147488354}, Habitable: true, Surface Area: 5830671
Planet: {x: 479.70329909817997, y: 813.8328375779997, z: 73.41071605664662}, Habitable: true, Surface Area: 59432920
Planet: {x: 930.2914191719505, y: 701.4763525598191, z: 160.12256838715365}, Habitable: false, Surface Area: 0
Planet: {x: 996.2583000985485, y: 526.7457159458327, z: 760.343519723205}, Habitable: true, Surface Area: 63881410
Planet: {x: 984.7414322590776, y: 860.2855814273836, z: 96.27177963371648}, Habitable: false, Surface Area: 0
Planet: {x: 975.0507939850024, y: 291.7415798294711, z: 314.9819241689329}, Habitable: true, Surface Area: 91254158
Planet: {x: 779.589394916044, y: 685.0393422353995, z: 603.4911809033972}, Habitable: false, Surface Area: 0
Planet: {x: 408.08355252360707, y: 507.86908124239073, z: 64.60439923466943}, Habitable: false, Surface Area: 0
Planet: {x: 832.8609865350795, y: 962.1258010789006, z: 491.72012442943424}, Habitable: true, Surface Area: 78464998
Planet: {x: 268.20771648489085, y: 717.7646436142257, z: 940.0275962906412}, Habitable: false, Surface Area: 0
Planet: {x: 913.5357757692664, y: 600.3364847430346, z: 471.2951673070691}, Habitable: false, Surface Area: 0
Planet: {x: 320.298553077663, y: 722.507450828719, z: 840.441971170387}, Habitable: false, Surface Area: 0
Planet: {x: 357.8964397558617, y: 375.26433479591924, z: 590.0005905497328}, Habitable: true, Surface Area: 78598049
Planet: {x: 11.458994004283962, y: 57.659186017749555, z: 204.70621823117318}, Habitable: false, Surface Area: 0
Planet: {x: 983.6328101960141, y: 134.16502155199294, z: 310.23497459702634}, Habitable: false, Surface Area: 0
Planet: {x: 13.315183912522288, y: 788.9193074156102, z: 842.8450959524221}, Habitable: true, Surface Area: 81451329
Planet: {x: 5.458675877632713, y: 730.2391447694225, z: 56.1842573643232}, Habitable: false, Surface Area: 0
Planet: {x: 673.6149802768845, y: 582.259740383158, z: 530.3303154771435}, Habitable: true, Surface Area: 45926730
Planet: {x: 35.8391015162709, y: 321.3413267401839, z: 736.6231568100042}, Habitable: true, Surface Area: 37940671
Planet: {x: 126.78677634833014, y: 686.6822020287766, z: 320.17229417754425}, Habitable: false, Surface Area: 0
Planet: {x: 176.95948628226876, y: 607.9189275322541, z: 397.2658903199455}, Habitable: true, Surface Area: 8782432
Planet: {x: 601.612836315526, y: 399.3860193013354, z: 163.88307036168226}, Habitable: false, Surface Area: 0
Planet: {x: 918.1354086713241, y: 160.31797145118486, z: 683.6922676418523}, Habitable: false, Surface Area: 0
Planet: {x: 348.7516979470038, y: 810.7807176970023, z: 848.1386079644037}, Habitable: false, Surface Area: 0
Planet: {x: 242.69391776356875, y: 161.4978620226386, z: 918.714402370899}, Habitable: false, Surface Area: 0
Planet: {x: 895.6731674894804, y: 37.115160643208746, z: 311.3700912785049}, Habitable: false, Surface Area: 0
Planet: {x: 107.49640513233683, y: 831.4928424575713, z: 237.94710063187853}, Habitable: true, Surface Area: 82176602
Planet: {x: 777.6848717393063, y: 515.5592085421634, z: 800.7852481342352}, Habitable: false, Surface Area: 0
Planet: {x: 903.2052676328375, y: 374.20913266714507, z: 162.2335396171044}, Habitable: true, Surface Area: 92911291
Planet: {x: 906.3092987253216, y: 169.99613011924254, z: 78.139405478733}, Habitable: false, Surface Area: 0
Planet: {x: 884.3686590162486, y: 695.441757685054, z: 365.77392267452467}, Habitable: true, Surface Area: 16317102
Planet: {x: 148.14304110595234, y: 53.1601189454598, z: 441.62408703601506}, Habitable: false, Surface Area: 0
Planet: {x: 322.62894766610196, y: 957.696309575454, z: 844.3550465666425}, Habitable: false, Surface Area: 0
Planet: {x: 832.0257357777567, y: 687.0000524764226, z: 182.92812535357083}, Habitable: true, Surface Area: 49519326
Planet: {x: 732.1291139800268, y: 475.1665036081245, z: 907.466669813505}, Habitable: true, Surface Area: 5935446
Planet: {x: 790.2202019625872, y: 917.2890277766759, z: 240.6582967440969}, Habitable: true, Surface Area: 88649703
Planet: {x: 916.6468408252622, y: 124.68944047416942, z: 173.8306105883729}, Habitable: false, Surface Area: 0
Planet: {x: 244.5027422757884, y: 743.8427078327352, z: 146.0369404397819}, Habitable: false, Surface Area: 0
Planet: {x: 57.94299360197375, y: 515.5585441568052, z: 675.5819478353961}, Habitable: true, Surface Area: 10806007
Planet: {x: 134.34192705946856, y: 862.1058171296759, z: 43.62225066211556}, Habitable: false, Surface Area: 0
Planet: {x: 275.01263194905914, y: 773.2866691687473, z: 750.5936937951554}, Habitable: false, Surface Area: 0
Planet: {x: 338.25156934976076, y: 531.0246498801432, z: 311.2521910967223}, Habitable: true, Surface Area: 7054509
Planet: {x: 334.26577216971975, y: 711.3412526375622, z: 69.87737976861897}, Habitable: true, Surface Area: 15905316
Planet: {x: 633.5788733209433, y: 16.5910194422596, z: 345.64351962980646}, Habitable: false, Surface Area: 0
Planet: {x: 172.89609740974043, y: 859.093531686512, z: 569.1299913989789}, Habitable: true, Surface Area: 28001817
Planet: {x: 162.59867295583618, y: 926.4584190076337, z: 102.56753806208808}, Habitable: false, Surface Area: 0
Planet: {x: 158.0600860217374, y: 918.0384380367703, z: 603.4992155850614}, Habitable: true, Surface Area: 33814497
Planet: {x: 380.6211449248613, y: 561.5329515576146, z: 136.6683003947906}, Habitable: false, Surface Area: 0
Planet: {x: 253.0485364412387, y: 950.7212262353993, z: 905.0245676377806}, Habitable: true, Surface Area: 33112743
Planet: {x: 146.47434691591442, y: 779.2743358688334, z: 792.1004485228556}, Habitable: false, Surface Area: 0
Planet: {x: 382.50634765682224, y: 734.5648522019719, z: 419.22887727086146}, Habitable: false, Surface Area: 0
Planet: {x: 349.4154293558467, y: 989.6249651219829, z: 19.225076191961676}, Habitable: false, Surface Area: 0
Planet: {x: 372.58812387422813, y: 417.8681444193741, z: 929.2874152258297}, Habitable: true, Surface Area: 23328798
Planet: {x: 346.4734072416784, y: 704.7492067305017, z: 817.5808478054494}, Habitable: false, Surface Area: 0
Planet: {x: 449.17901144808536, y: 393.98853793131127, z: 654.3938748788769}, Habitable: false, Surface Area: 0
Planet: {x: 95.2204252444273, y: 590.549333104784, z: 609.5855325764583}, Habitable: true, Surface Area: 72880563
Planet: {x: 349.0924784279241, y: 766.2854142459834, z: 54.86697866369394}, Habitable: false, Surface Area: 0
Planet: {x: 710.76956459754, y: 711.5917518325805, z: 423.39544731245195}, Habitable: true, Surface Area: 9051504
Planet: {x: 916.5420712681254, y: 279.8053701714662, z: 923.2989854041838}, Habitable: true, Surface Area: 32463056
Planet: {x: 701.1059880379103, y: 807.7465504908157, z: 361.95243946531554}, Habitable: true, Surface Area: 56409874
Planet: {x: 506.4551238274093, y: 763.4356979392459, z: 998.272745566984}, Habitable: true, Surface Area: 39983053
Planet: {x: 51.36092577947559, y: 119.34321158201655, z: 761.6027376222403}, Habitable: false, Surface Area: 0
Planet: {x: 411.2663895976467, y: 755.7414188251346, z: 440.97219073476566}, Habitable: false, Surface Area: 0
Planet: {x: 403.68297571021895, y: 320.3760738088981, z: 927.6412539949339}, Habitable: true, Surface Area: 25541752
Planet: {x: 588.3558045920144, y: 256.741035878431, z: 315.8738054240415}, Habitable: true, Surface Area: 65195379
Planet: {x: 500.273682864409, y: 601.2013852480504, z: 598.6290577683847}, Habitable: false, Surface Area: 0
Planet: {x: 796.2467556272577, y: 994.2511355013695, z: 213.6011142272829}, Habitable: false, Surface Area: 0
Planet: {x: 938.4979218366786, y: 257.5553188945421, z: 153.9324032019529}, Habitable: false, Surface Area: 0
Planet: {x: 249.20161945468843, y: 116.54416226608855, z: 140.9658221677783}, Habitable: true, Surface Area: 77768803
Planet: {x: 144.02997490676904, y: 552.7283966789431, z: 529.936335065961}, Habitable: false, Surface Area: 0
Planet: {x: 530.0418912455378, y: 431.3433791390138, z: 596.4655212261812}, Habitable: true, Surface Area: 81024899
Planet: {x: 997.7336964769006, y: 407.10444136858246, z: 791.0249670318419}, Habitable: true, Surface Area: 49860952
Planet: {x: 769.5981476096521, y: 210.1374336477324, z: 446.9373834544268}, Habitable: true, Surface Area: 17734733
Planet: {x: 537.0396823512083, y: 176.5757519655613, z: 278.1243191494316}, Habitable: true, Surface Area: 15322733
Planet: {x: 475.66330680988256, y: 723.5431559301118, z: 516.8507418988574}, Habitable: true, Surface Area: 40860215
Planet: {x: 192.91697488907866, y: 163.08432808436834, z: 971.7417806841169}, Habitable: true, Surface Area: 59186418
Planet: {x: 154.78409692777385, y: 160.54572002023158, z: 463.070567722111}, Habitable: true, Surface Area: 37432418
Planet: {x: 595.7239929681522, y: 389.0990788045503, z: 731.5906585779022}, Habitable: false, Surface Area: 0
Planet: {x: 892.9201666432402, y: 792.8862984457303, z: 489.8167043143471}, Habitable: false, Surface Area: 0
Planet: {x: 485.5757167232162, y: 121.15180936640057, z: 150.01490952670028}, Habitable: true, Surface Area: 22128838
Planet: {x: 448.7635313293674, y: 826.6646399674278, z: 632.880927657063}, Habitable: true, Surface Area: 42166610
Planet: {x: 771.0913510608781, y: 924.0468037425007, z: 142.73942140229767}, Habitable: true, Surface Area: 58064274
Planet: {x: 272.0294283913036, y: 778.0029491230558, z: 463.8305847571713}, Habitable: false, Surface Area: 0
Planet: {x: 983.3433626175967, y: 342.7259681550738, z: 994.8120502173681}, Habitable: false, Surface Area: 0
Planet: {x: 808.1737531572837, y: 589.0912730537739, z: 342.76951084987826}, Habitable: true, Surface Area: 59272873
Planet: {x: 109.07100785163193, y: 411.1705247267432, z: 763.2286184464281}, Habitable: false, Surface Area: 0
Planet: {x: 963.4276629657794, y: 382.8359499440621, z: 149.84008063238895}, Habitable: false, Surface Area: 0
Planet: {x: 440.30462288585494, y: 611.9230641517852, z: 702.0016161971386}, Habitable: true, Surface Area: 66444697
Planet: {x: 404.96965808214867, y: 498.47834431544544, z: 489.41342787736255}, Habitable: true, Surface Area: 49269286
Planet: {x: 143.80216135012768, y: 857.748331306, z: 687.4283928162004}, Habitable: true, Surface Area: 14955404
Planet: {x: 699.0676255055606, y: 28.73463264273002, z: 876.3212365955994}, Habitable: true, Surface Area: 67942688
Planet: {x: 851.6520910902376, y: 16.76231032952069, z: 769.1916351441739}, Habitable: false, Surface Area: 0
Planet: {x: 98.46735213627844, y: 548.1212884896936, z: 764.4597696333722}, Habitable: true, Surface Area: 64454279
Planet: {x: 670.957201400495, y: 678.4972708689088, z: 989.5871855109153}, Habitable: true, Surface Area: 61933090
Planet: {x: 334.28983076730543, y: 223.12652371107956, z: 885.9444327092802}, Habitable: true, Surface Area: 90594251
Planet: {x: 637.2707779453153, y: 757.8620345059726, z: 590.7369806039584}, Habitable: false, Surface Area: 0
